;link
494;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/poncione-del-rosso-cima-di-fracchia-9266/mountain-hiking/von-der-capanna-salei-ueber-pilone-poncione-del-rosso-und-monfraccio-nach-spruga-5111/
495;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/blinnenhorn-corno-cieco-7817/mountain-hiking/vom-rifugio-citta-di-busto-4985/
496;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-blas-192/mountain-hiking/von-der-capanna-cadlimo-cas-5235/
497;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cresta-biwak-sac-2147425514/mountain-hiking/von-furggstalden-durch-das-furggtaeli-2311/
498;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cresta-biwak-sac-2147425514/mountain-hiking/von-heitbodme-ueber-den-hoehenweg-antrona-2312/
499;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cresta-biwak-sac-2147425514/mountain-hiking/von-mattmark-5393/
500;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/presa-cima-9227/mountain-hiking/von-gondo-nach-iselle-4992/
501;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/monte-boglia-colma-regia-4058/mountain-hiking/von-osten-valsolda-5305/
502;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schafnase-1679/mountain-hiking/ueberschreitung-giswilerstoecke-ab-fluonalp-5238/
503;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-tamaro-2147000264/mountain-hiking/von-der-alpe-foppa-4517/
504;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hinterbalmhuette-2147000132/mountain-hiking/von-bristen-1228/
505;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hinterbalmhuette-2147000132/mountain-hiking/von-der-windgaellenhuette-5592/
506;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-citta-di-busto-2147436089/mountain-hiking/von-riale-4991/
507;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-citta-di-busto-2147436089/mountain-hiking/von-der-capanna-corno-gries-4987/
508;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sasso-gordona-i-9359/mountain-hiking/von-muggio-mit-abstieg-nach-cabbio-5391/
509;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sasso-gordona-i-9359/mountain-hiking/vom-val-della-crotta-5392/
510;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rophaien-1524/mountain-hiking/von-flueelen-ueber-axenrueti-6290/
511;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rophaien-1524/mountain-hiking/von-flueelen-ueber-franzen-6289/
512;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rophaien-1524/mountain-hiking/ober-axen-rophaien-lidernenhuette-914/
513;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/scherbadung-7789/mountain-hiking/north-ridge-from-halbelfjoch-929/
514;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/scherbadung-7789/mountain-hiking/von-der-alpe-devero-5001/
515;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/alp-oberfeld-2147436039/mountain-hiking/von-der-bergstation-bannalp-4540/
516;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/berghotel-faulhorn-2147436041/mountain-hiking/von-der-alp-tschingelfeld-6398/
517;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/berghotel-faulhorn-2147436041/mountain-hiking/von-der-schynige-platte-4543/
518;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ortstockhaus-2147436034/mountain-hiking/von-brunnenberg-ueber-den-leuggelstock-und-mittelstafel-4539/
519;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ortstockhaus-2147436034/mountain-hiking/von-der-glattalphuette-sac-via-furggele-5669/
520;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/costa-di-pepa-9422/mountain-hiking/von-den-ronchini-ueber-coroi-5640/
521;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bortellicke-forca-del-rebbio-3607/mountain-hiking/von-den-bortelhuetten-zur-alpe-veglia-4972/
522;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bifertenhuette-2147000034/mountain-hiking/von-der-muttseehuette-sac-ueber-den-kistenpass-5396/
523;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bifertenhuette-2147000034/mountain-hiking/von-breil-brigels-1882/
524;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bifertenhuette-2147000034/mountain-hiking/direktaufstieg-aus-dem-val-frisal-5110/
525;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/bifertenhuette-2147000034/ski-touring/von-breil-brigels-5194/
526;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/skihuette-muelibachtal-2147303906/mountain-hiking/from-engi-via-muehlebach-and-ueblital-1367/
527;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/skihuette-muelibachtal-2147303906/mountain-hiking/von-der-spitzmeilenhuette-sac-ueber-den-wissmeilenpass-5379/
528;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/skihuette-muelibachtal-2147303906/ski-touring/von-engi-2970/
529;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-curver-476/mountain-hiking/ueberschreitung-von-zillis-nach-parsonz-4395/
530;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/baettelmatthorn-punta-dei-camosci-148/mountain-hiking/vom-griespass-ueber-den-ostgrat-5774/
531;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-adula-cas-2147000002/mountain-hiking/through-val-di-carassino-13/
532;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-adula-cas-2147000002/mountain-hiking/from-dangio-12/
533;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-adula-cas-2147000002/mountain-hiking/von-der-capanna-quarnei-ueber-den-passo-del-laghetto-5488/
534;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-adula-cas-2147000002/ski-touring/from-aquilesco-3305/
535;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-campala-9174/mountain-hiking/vom-rifugio-barone-4778/
536;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/ochsehorn-1315/mountain-hiking/nordgrat-5144/
537;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-borgna-2147000039/mountain-hiking/von-vogorno-4617/
538;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-borgna-2147000039/mountain-hiking/von-den-monti-della-gana-4619/
539;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-borgna-2147000039/mountain-hiking/von-der-capanna-orino-5620/
540;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-borgna-2147000039/mountain-hiking/von-mornera-4618/
541;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-borgna-2147000039/ski-touring/da-vogorno-6659/
542;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-piansecco-cas-2147000204/mountain-hiking/from-allacqua-267/
543;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-piansecco-cas-2147000204/mountain-hiking/von-cruina-4954/
544;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-piansecco-cas-2147000204/ski-touring/from-allacqua-3215/
545;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/felsberger-calanda-605/mountain-hiking/ueberschreitung-ab-haldensteiner-calanda-4967/
546;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sasseneire-1653/mountain-hiking/ueber-den-suedostgrat-5145/
547;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-osola-2147000196/mountain-hiking/von-brione-durchs-val-dosura-4783/
548;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pointe-du-tsate-2044/mountain-hiking/von-moiry-ueber-den-col-du-tsate-die-suedflanke-und-den-suedgrat-5146/
549;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/lej-lagrev-9404/mountain-hiking/von-der-alp-gueglia-abstieg-nach-silvaplana-5600/
550;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-dal-lej-alv-1042/mountain-hiking/von-furtschellas-ueber-den-piz-dal-lej-alv-zur-chamanna-coaz-6458/
551;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cima-di-fojorina-fiorina-9085/mountain-hiking/vom-passo-di-san-lucio-zur-capanna-pairolo-4667/
552;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sulzfluh-1911/mountain-hiking/von-partnun-oder-der-tilisunahuette-ueber-das-karrenfeld-4937/
553;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sulzfluh-1911/mountain-hiking/von-partnun-durch-das-gemschtobel-4938/
554;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/monte-zucchero-2266/mountain-hiking/von-der-capanna-tomeo-zur-capanna-osola-4781/
555;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/vermigelhuette-2147000285/mountain-hiking/von-andermatt-1286/
556;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/vermigelhuette-2147000285/mountain-hiking/von-der-camona-da-maighels-cas-5582/
557;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/vermigelhuette-2147000285/mountain-hiking/vom-gemsstock-1291/
558;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/vermigelhuette-2147000285/mountain-hiking/vom-gotthardpass-1292/
559;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/vermigelhuette-2147000285/ski-touring/von-andermatt-6539/
560;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/vermigelhuette-2147000285/ski-touring/abfahrt-vom-gemsstock-6540/
561;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-motterascio-cas-2147000183/mountain-hiking/from-the-luzzone-dam-27/
562;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-motterascio-cas-2147000183/mountain-hiking/von-der-terrihuette-sac-5553/
563;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-motterascio-cas-2147000183/ski-touring/from-ghirone-cozzera-3214/
564;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-damiano-marinelli-cai-2147436112/mountain-hiking/rundtour-ab-belvedere-5831/
565;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildstrubel-lenkerstrubel-2218/mountain-hiking/von-der-lenk-simmenfaelle-via-flueseehuette-46/
566;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wildstrubel-lenkerstrubel-2218/mountain-hiking/von-der-wildstrubelhuette-ueber-den-tierbergsattel-5149/
567;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/oldehore-becca-daudon-1325/mountain-hiking/von-norden-und-ueber-den-ostsuedostgrat-5150/
568;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/schwarzhorn-flueela-1740/mountain-hiking/von-der-grialetschhuette-und-ueber-den-suedgrat-5151/
569;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonna-tuoi-cas-2147000280/mountain-hiking/from-guarda-through-val-tuoi-148/
570;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonna-tuoi-cas-2147000280/mountain-hiking/von-der-bielerhoehe-ueber-die-wiesbadener-huette-5489/
571;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonna-tuoi-cas-2147000280/alpinism/von-der-silvrettahuette-sac-ueber-den-silvrettapass-40615/
572;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonna-tuoi-cas-2147000280/ski-touring/from-guarda-2944/
573;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chamonna-tuoi-cas-2147000280/snowshoeing/von-guarda-4510/
574;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-ruscada-1603/mountain-hiking/comologno-pizzo-ruscada-monte-di-comino-1010/
575;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-ruscada-1603/mountain-hiking/abstieg-zur-piana-di-vigezzo-5769/
576;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-zamboni-e-zappa-2147437048/mountain-hiking/vom-belvedere-5832/
577;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/furggeguetsch-hohgant-6208/mountain-hiking/ostgrat-und-ueberschreitung-ost-west-6254/
578;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-penca-9175/mountain-hiking/ueberschreitung-vom-rifugio-alpe-sponda-4779/
579;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-maighels-cas-2147000161/mountain-hiking/from-oberalppass-266/
580;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-maighels-cas-2147000161/mountain-hiking/vom-oberalppass-ueber-den-lai-da-tuma-4536/
581;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-maighels-cas-2147000161/ski-touring/from-tschamut-3182/
582;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/camona-da-maighels-cas-2147000161/ski-touring/vom-oberalppass-5196/
583;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sibe-haengste-899/mountain-hiking/ueberschreitung-ost-west-6252/
584;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/wuosthorn-2248/mountain-hiking/von-sertig-doerfli-5037/
585;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/alperschaellihorn-30/mountain-hiking/von-turrahus-5056/
586;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/madone-ti-1094/mountain-hiking/von-mergoscia-nach-gordevio-4635/
587;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cima-di-sassello-9115/mountain-hiking/von-der-capanna-borgna-zum-sassariente-4620/
588;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/dreispitz-523/mountain-hiking/ueberschreitung-latrejespitz-dreispitz-suedgrat-6249/
589;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-biasagn-2147000032/mountain-hiking/von-fontana-5069/
590;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rothornluecke-4570/mountain-hiking/von-der-laemmerenhuette-mit-abstieg-nach-aminona-6211/
591;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-ivraina-955/mountain-hiking/von-ova-spin-4803/
592;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gazzirola-6251/mountain-hiking/von-der-capanna-monte-bar-zum-san-lucio-4669/
593;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-prabello-2147437540/mountain-hiking/von-cabbio-5390/
594;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chli-furkahorn-klein-furkahorn-711/mountain-hiking/suedgrat-1277/
595;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chli-furkahorn-klein-furkahorn-711/mountain-hiking/ueber-den-ostsporn-6188/
596;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/gerstelflue-9579/mountain-hiking/ueber-den-westgrat-6291/
597;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/tomlishorn-1988/mountain-hiking/alter-tomliweg-807/
598;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/tomlishorn-1988/mountain-hiking/the-north-west-passage-6186/
599;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/tomlishorn-1988/mountain-hiking/via-south-west-ridge-widderfeld-via-stollenloch-4404/
600;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sustlihuette-sac-2147000262/mountain-hiking/from-sustenbrueggli-353/
601;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sustlihuette-sac-2147000262/mountain-hiking/vom-sustenbrueggli-ueber-den-leiternweg-354/
602;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sustlihuette-sac-2147000262/mountain-hiking/vom-sustenpass-ueber-das-guferjoch-5158/
603;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sustlihuette-sac-2147000262/ski-touring/from-gorezmettlen-winter-route-3081/
604;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/sustlihuette-sac-2147000262/ski-touring/von-goretzmettlen-fruehlingsroute-6472/
605;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/nueschlete-9432/mountain-hiking/traverse-east-west-6247/
606;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/monte-bar-132/mountain-hiking/von-roveredo-zur-capanna-monte-bar-4681/
607;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/balmfluechoepfli-7184/mountain-hiking/hornpfad-6235/
608;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/balmfluechoepfli-7184/mountain-hiking/ostgrat-6234/
609;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hockenhorn-923/mountain-hiking/von-der-lauchernalp-via-loetschenpasshuette-und-ueber-den-westruecken-4497/
610;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-corte-nuovo-2147468993/mountain-hiking/vom-monte-di-comino-4939/
611;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-corte-nuovo-2147468993/mountain-hiking/von-camedo-4940/
612;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/pizzo-delluomo-ti-2089/mountain-hiking/aufstieg-ueber-die-nordostflanke-abstieg-nach-nordwesten-4679/
613;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/col-des-chamois-nord-3311/mountain-hiking/de-la-cabane-barraud-versant-e-5447/
614;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/col-des-chamois-nord-3311/mountain-hiking/de-la-cabane-plan-neve-versant-w-5446/
615;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/rifugio-foeisc-2147000098/mountain-hiking/von-piora-4952/
616;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/kuegrat-7437/mountain-hiking/ueberschreitung-von-sueden-nach-norden-4826/
617;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/monti-di-motti-9576/mountain-hiking/von-riazzino-mit-abstieg-zum-lago-di-vogorno-6275/
618;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/hasenmatt-4018/mountain-hiking/ueberschreitung-von-selzach-nach-oberdorf-6246/
619;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/capanna-san-lucio-2147303946/mountain-hiking/von-bogno-4746/
620;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/augstenberg-fl-8404/mountain-hiking/von-sareis-via-spitz-augstenberg-und-nospitz-nach-malbun-5109/
621;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/grand-chavalard-364/mountain-hiking/ueberschreitung-nordgrat-suedgrat-6262/
622;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/chriegalppass-passo-di-cornera-3062/mountain-hiking/von-binn-zur-alpe-devero-4973/
623;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/piz-paradisin-1356/mountain-hiking/suedgrat-vom-rifugio-saoseo-5974/
624;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/haldensteiner-calanda-894/mountain-hiking/von-der-calandahuette-4965/
625;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-dorny-cas-2147000195/mountain-hiking/from-champex-la-breya-494/
626;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-dorny-cas-2147000195/mountain-hiking/von-champex-durch-die-combe-dorny-543/
627;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-dorny-cas-2147000195/mountain-hiking/von-praz-de-fort-durch-das-vallon-darpette-544/
628;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-dorny-cas-2147000195/ski-touring/von-praz-de-fort-2946/
629;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-dorny-cas-2147000195/ski-touring/von-der-bergstation-breya-2947/
630;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/flaeschenspitz-9451/mountain-hiking/ueberschreitung-gantspitz-flaeschenspitz-6217/
631;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-du-petit-mountet-2147402097/mountain-hiking/von-zinal-5755/
632;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/cabane-du-petit-mountet-2147402097/snowshoeing/de-zinal-4099/
633;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/munt-pers-1233/mountain-hiking/suedostgrat-4056/
634;https://www.sac-cas.ch/en/huts-and-tours/sac-route-portal/munt-pers-1233/mountain-hiking/senda-dal-diavel-nordostgrat-5959/
