link,title,difficulty,distance,elevation_up,elevation_down,duration,speed,gpx_file,distance_gpx
https://www.komoot.com/smarttour/1516896,Schöne Aussicht ins Tal – Creux du Van loop from Noiraigue,Intermediate,10.67,358.14,358.14,196,3.22,2023-05-07_1110447772_GPX Download_ Schöne Aussicht ins Tal – Creux du Van Runde von Noiraigue.gpx,10.64
https://www.komoot.com/smarttour/1519009,Grotte de la Cascade – Start/Ende Poeta Raisse loop from Môtiers,Intermediate,7.68,403.86,396.24,157,2.9,2023-05-07_1110447824_GPX Download_ Grotte de la Cascade – Start_Ende Poeta Raisse Runde von Môtiers.gpx,7.63
https://www.komoot.com/smarttour/1519212,Picknick Platz – Start/Ende Poeta Raisse loop from Buttes,Expert,19.96,853.44,853.44,390,3.06,2023-05-07_1110448143_GPX Download_ Picknick Platz – Start_Ende Poeta Raisse Runde von Buttes.gpx,19.91
https://www.komoot.com/smarttour/5473176,Noiraigue – Ferme Robert loop from Noiraigue,Intermediate,8.13,449.58,449.58,174,2.74,2023-05-07_1110448249_GPX Download_ Noiraigue – Ferme Robert Runde von Noiraigue.gpx,8.05
https://www.komoot.com/smarttour/4164169,Blick ins Val de Travers – Môtiers loop from Môtiers,Expert,21.73,716.28,716.28,396,3.22,2023-05-07_1110448324_GPX Download_ Blick ins Val de Travers – Môtiers Runde von Môtiers.gpx,21.6
https://www.komoot.com/smarttour/5472541,Gorges de l'Areuse – Saut de Brot loop from Noiraigue,Easy,5.02,83.82,83.82,83,3.7,2023-05-07_1110477241_GPX Download_ Hängebrücke Sigriswil – Can see beautiful mountains! Runde von Sigriswil.gpx,5.17
https://www.komoot.com/smarttour/12208294,Môtiers – Le Chasseron loop from Môtiers,Expert,23.82,937.26,937.26,453,3.22,2023-05-07_1110449272_GPX Download_ Môtiers – Le Chasseron Runde von Môtiers.gpx,23.73
https://www.komoot.com/smarttour/12209484,Creux du Van – Creux du Van loop from Noiraigue,Intermediate,8.06,198.12,198.12,140,3.38,2023-05-07_1110449334_GPX Download_ Creux du Van – Creux du Van Runde von Noiraigue.gpx,8.06
https://www.komoot.com/smarttour/1519016,Môtiers – Blick ins Val de Travers loop from Môtiers,Intermediate,11.3,441.96,441.96,213,3.22,2023-05-07_1110449384_GPX Download_ Môtiers – Blick ins Val de Travers Runde von Môtiers.gpx,11.26
https://www.komoot.com/smarttour/8013043,Friedensstein – Le Chasseron loop from Buttes,Expert,17.86,822.96,822.96,353,3.06,2023-05-07_1110449468_GPX Download_ Friedensstein – Le Chasseron Runde von Buttes.gpx,17.69
https://www.komoot.com/smarttour/1518508,Saut de Brot – Gorges de l'Areuse loop from Noiraigue,Expert,21.57,784.86,784.86,410,3.22,2023-05-07_1110449530_GPX Download_ Saut de Brot – Gorges de l'Areuse Runde von Noiraigue.gpx,21.51
https://www.komoot.com/smarttour/1518975,Le Chasseron – Friedensstein loop from Buttes,Intermediate,11.91,365.76,381.0,217,3.22,2023-05-07_1110449572_GPX Download_ Le Chasseron – Friedensstein Runde von Buttes.gpx,11.88
https://www.komoot.com/smarttour/12208043,Start/Ende Poeta Raisse – Poeta-Raisse-Schlucht loop from Môtiers,Intermediate,12.87,624.84,624.84,257,3.06,2023-05-07_1110449622_GPX Download_ Start_Ende Poeta Raisse – Poeta-Raisse-Schlucht Runde von Môtiers.gpx,12.8
https://www.komoot.com/smarttour/8012751,Le Chasseron – Felsvorsprung loop from Buttes,Intermediate,8.85,350.52,365.76,169,3.22,2023-05-07_1110449670_GPX Download_ Le Chasseron – Felsvorsprung Runde von Buttes.gpx,8.82
https://www.komoot.com/smarttour/5473196,Die Karstquelle der Areuse – Karstquelle der Areuse loop from Fleurier,Intermediate,7.76,342.9,342.9,155,3.06,2023-05-07_1110449714_GPX Download_ Die Karstquelle der Areuse – Karstquelle der Areuse Runde von Fleurier.gpx,7.71
https://www.komoot.com/smarttour/5473189,Blick ins Val de Travers – Kambrischer Scheinmohn loop from Fleurier,Intermediate,12.21,518.16,518.16,234,3.22,2023-05-07_1110451170_GPX Download_ Blick ins Val de Travers – Kambrischer Scheinmohn Runde von Fleurier.gpx,12.17
https://www.komoot.com/smarttour/12208300,Start/Ende Poeta Raisse – Picknick Platz loop from Môtiers,Intermediate,14.97,693.42,693.42,295,3.06,2023-05-07_1110451209_GPX Download_ Start_Ende Poeta Raisse – Picknick Platz Runde von Môtiers.gpx,14.89
https://www.komoot.com/smarttour/8013143,Schöne Aussicht ins Tal – Creux du Van loop from Champ du Moulin,Expert,18.67,891.54,891.54,383,2.9,2023-05-07_1110451261_GPX Download_ Schöne Aussicht ins Tal – Creux du Van Runde von Champ du Moulin.gpx,18.48
https://www.komoot.com/smarttour/5474151,Saut de Brot – Areuse Schlucht loop from Boudry,Intermediate,16.9,373.38,373.38,286,3.54,2023-05-07_1110451322_GPX Download_ Saut de Brot – Areuse Schlucht Runde von Boudry.gpx,16.83
https://www.komoot.com/smarttour/4164918,Saut de Brot – Gorges de l'Areuse loop from Brot-Dessous,Intermediate,14.61,358.14,358.14,253,3.54,2023-05-07_1110451386_GPX Download_ Saut de Brot – Gorges de l'Areuse Runde von Brot-Dessous.gpx,14.6
https://www.komoot.com/smarttour/4163796,Schöne Aussicht ins Tal – Creux du Van loop from Brot-Dessous,Intermediate,7.64,167.64,167.64,130,3.54,2023-05-08_1111598184_GPX Download_ Alte Kirche Witikon – Aussicht auf den Zürisee Runde von Waltikon.gpx,10.01
https://www.komoot.com/smarttour/1516320,Creux du Van – Creux du Van loop from Brot-Dessous,Intermediate,9.7,198.12,198.12,164,3.54,2023-05-07_1110451480_GPX Download_ Creux du Van – Creux du Van Runde von Brot-Dessous.gpx,9.7
https://www.komoot.com/smarttour/12209950,Tunnel und Brücken – Chute de la Verrière loop from Champ du Moulin,Intermediate,8.1,167.64,167.64,137,3.54,2023-05-07_1110451604_GPX Download_ Tunnel und Brücken – Chute de la Verrière Runde von Champ du Moulin.gpx,8.09
https://www.komoot.com/smarttour/8011222,Le Soliat – Malerisch! loop from Noiraigue,Easy,5.44,167.64,175.26,98,3.38,2023-05-07_1110451761_GPX Download_ Le Soliat – Malerisch! Runde von Noiraigue.gpx,5.43
https://www.komoot.com/smarttour/8011950,Creux du Van – Schöne Aussicht ins Tal loop from Brot-Dessous,Easy,5.62,182.88,182.88,104,3.22,2023-05-07_1110451835_GPX Download_ Creux du Van – Schöne Aussicht ins Tal Runde von Brot-Dessous.gpx,5.6
https://www.komoot.com/smarttour/4163992,Gorges de l'Areuse – Imposannte Schlucht loop from Bôle,Easy,5.12,182.88,182.88,94,3.22,2023-05-07_1110455190_GPX Download_ Gorges de l'Areuse – Imposannte Schlucht Runde von Bôle.gpx,5.1
https://www.komoot.com/smarttour/12212195,Chute de la Verrière – Areuse Schlucht loop from Boudry,Expert,19.79,426.72,426.72,337,3.54,2023-05-07_1110455240_GPX Download_ Chute de la Verrière – Areuse Schlucht Runde von Boudry.gpx,19.86
https://www.komoot.com/smarttour/8011615,Super Aussicht – Panoramaview loop from Noiraigue,Intermediate,6.73,449.58,441.96,167,2.41,2023-05-07_1110455267_GPX Download_ Super Aussicht – Panoramaview Runde von Noiraigue.gpx,6.66
https://www.komoot.com/smarttour/5473858,Saut de Brot – Gorges de l'Areuse loop from Champ du Moulin,Expert,15.02,838.2,838.2,333,2.74,2023-05-07_1110455325_GPX Download_ Saut de Brot – Gorges de l'Areuse Runde von Champ du Moulin.gpx,14.89
https://www.komoot.com/smarttour/12209315,Creux du Van – Creux du Van loop from Montalchez,Intermediate,8.84,205.74,205.74,153,3.54,2023-05-07_1110455370_GPX Download_ Creux du Van – Creux du Van Runde von Montalchez.gpx,8.83
https://www.komoot.com/smarttour/4163979,Sicht auf neuen Burgersee – Rocher des Tablettes loop from Les Ponts-de-Martel,Easy,3.52,160.02,160.02,69,3.06,2023-05-07_1110455409_GPX Download_ Sicht auf neuen Burgersee – Rocher des Tablettes Runde von Les Ponts-de-Martel.gpx,3.51
https://www.komoot.com/smarttour/8013174,Uferpromenade – Biohotel L'Aubier in Neuenburg loop from Colombier,Intermediate,14.16,53.34,53.34,218,3.86,2023-05-08_1111340870_GPX Download_ Alte Arve – Muottas da Schlarigna Runde von Punt Muragl Staz.gpx,11.38
https://www.komoot.com/smarttour/12209310,Panoramaview – Super Aussicht loop from Montalchez,Intermediate,8.18,213.36,213.36,143,3.38,2023-05-07_1110455492_GPX Download_ Panoramaview – Super Aussicht Runde von Montalchez.gpx,8.17
https://www.komoot.com/smarttour/12208800,Areuse Schlucht – Imposannte Schlucht loop from Bôle,Easy,4.23,106.68,106.68,73,3.54,2023-05-07_1110455572_GPX Download_ Areuse Schlucht – Imposannte Schlucht Runde von Bôle.gpx,4.23
https://www.komoot.com/smarttour/4164609,"Cave Tunnel – Boudry, die schöne Altstadt loop from Colombier",Intermediate,13.33,152.4,152.4,215,3.7,"2023-05-07_1110455707_GPX Download_ Cave Tunnel – Boudry, die schöne Altstadt Runde von Colombier.gpx",13.34
https://www.komoot.com/smarttour/5473982,Creux du Van – Schöne Aussicht ins Tal loop from Gorgier / Saint-Aubin,Expert,18.19,1043.94,1043.94,387,2.9,2023-05-07_1110456538_GPX Download_ Creux du Van – Schöne Aussicht ins Tal Runde von Gorgier _ Saint-Aubin.gpx,18.07
https://www.komoot.com/smarttour/12208151,Schöne Aussicht ins Tal – Creux du Van loop from Noiraigue,Intermediate,3.57,144.78,144.78,68,3.06,2023-05-08_1111596752_GPX Download_ Jägerwägli – Bergstation Wasserfallen Runde von Bretzwil.gpx,16.36
https://www.komoot.com/smarttour/79511,Wildegg – Alpwirtschaft Wildegg loop from Willerzell,Intermediate,9.58,426.72,426.72,187,3.06,2023-05-07_1110456624_GPX Download_ Wildegg – Alpwirtschaft Wildegg Runde von Willerzell.gpx,9.53
https://www.komoot.com/smarttour/123335,Alpwirtschaft Wildegg – Wildegg loop from Willerzell,Expert,7.76,426.72,426.72,166,2.74,2023-05-07_1110456668_GPX Download_ Alpwirtschaft Wildegg – Wildegg Runde von Willerzell.gpx,7.71
https://www.komoot.com/smarttour/8048527,Wägitaler See – Wägitalersee loop from Innerthal,Intermediate,12.97,144.78,144.78,208,3.7,2023-05-07_1110456708_GPX Download_ Wägitaler See – Wägitalersee Runde von Innerthal.gpx,12.98
https://www.komoot.com/smarttour/5509713,Bergbeizli Gueteregg – Aussicht über den Zürichsee loop from Willerzell,Intermediate,15.14,464.82,464.82,270,3.38,2023-05-07_1110456748_GPX Download_ Bergbeizli Gueteregg – Aussicht über den Zürichsee Runde von Willerzell.gpx,15.11
https://www.komoot.com/smarttour/732259,Schrähbach-Wasserfall – Gross Aubrig loop from Innerthal,Intermediate,11.09,769.62,769.62,295,2.25,2023-05-07_1110456781_GPX Download_ Schrähbach-Wasserfall – Gross Aubrig Runde von Innerthal.gpx,10.94
https://www.komoot.com/smarttour/1828856,Zindelspitz – Alp Zindlen loop from Innerthal,Expert,10.93,1074.42,1074.42,335,1.93,2023-05-07_1110456841_GPX Download_ Zindelspitz – Alp Zindlen Runde von Innerthal.gpx,10.68
https://www.komoot.com/smarttour/4178210,Wägitaler See – Gross Aubrig loop from Innerthal,Intermediate,10.4,762.0,762.0,273,2.25,2023-05-07_1110456892_GPX Download_ Wägitaler See – Gross Aubrig Runde von Innerthal.gpx,10.21
https://www.komoot.com/smarttour/12246990,Wägitalersee – Wägitaler See loop from Innerthal,Intermediate,12.91,144.78,144.78,207,3.7,2023-05-07_1110456951_GPX Download_ Wägitalersee – Wägitaler See Runde von Innerthal.gpx,12.91
https://www.komoot.com/smarttour/8047435,Wägitaler See – Liebes-Bank loop from Innerthal,Intermediate,8.63,464.82,464.82,181,2.9,2023-05-07_1110458853_GPX Download_ Wägitaler See – Liebes-Bank Runde von Innerthal.gpx,8.57
https://www.komoot.com/smarttour/12249197,Gross Aubrig – Wildegg loop from Willerzell,Expert,14.0,815.34,815.34,312,2.74,2023-05-07_1110458892_GPX Download_ Gross Aubrig – Wildegg Runde von Willerzell.gpx,13.88
https://www.komoot.com/smarttour/1832061,Wägitaler See – Wägitaler See loop from Innerthal,Expert,14.44,1036.32,1036.32,395,2.25,2023-05-07_1110458942_GPX Download_ Wägitaler See – Wägitaler See Runde von Innerthal.gpx,14.23
https://www.komoot.com/smarttour/12242843,Liebes-Bank – Wägitaler See loop from Innerthal,Intermediate,10.61,548.64,548.64,248,2.57,2023-05-07_1110458987_GPX Download_ Liebes-Bank – Wägitaler See Runde von Innerthal.gpx,10.52
https://www.komoot.com/smarttour/1829663,Aussichtspunkt Stöcklichrüz – Aussicht über den Zürichsee loop from Egg,Intermediate,12.59,426.72,426.72,230,3.22,2023-05-07_1110459032_GPX Download_ Aussichtspunkt Stöcklichrüz – Aussicht über den Zürichsee Runde von Egg.gpx,12.55
https://www.komoot.com/smarttour/8048582,Hohfläschen-Hütte loop from Innerthal,Expert,11.22,1028.7,1028.7,378,1.77,2023-05-07_1110459068_GPX Download_ Hohfläschen-Hütte Runde von Innerthal.gpx,10.98
https://www.komoot.com/smarttour/12242777,Grat – Hohfläschen-Hütte loop from Innerthal,Expert,9.74,982.98,982.98,313,1.93,2023-05-07_1110459115_GPX Download_ Grat – Hohfläschen-Hütte Runde von Innerthal.gpx,9.5
https://www.komoot.com/smarttour/8049128,Wägitaler See – Schrähbach-Wasserfall loop from Vorderthal,Expert,15.8,662.94,662.94,308,3.06,2023-05-07_1110459154_GPX Download_ Wägitaler See – Schrähbach-Wasserfall Runde von Vorderthal.gpx,15.74
https://www.komoot.com/smarttour/1031443,Aussichtspunkt Stöcklichrüz – Bergbeizli Gueteregg loop from Oberdorf,Intermediate,8.18,464.82,464.82,174,2.9,2023-05-07_1110459204_GPX Download_ Aussichtspunkt Stöcklichrüz – Bergbeizli Gueteregg Runde von Oberdorf.gpx,8.11
https://www.komoot.com/smarttour/1031451,St. Meinrad – Restaurant Meinrad loop from Egg,Intermediate,6.34,198.12,198.12,113,3.38,2023-05-07_1110459234_GPX Download_ St. Meinrad – Restaurant Meinrad Runde von Egg.gpx,6.32
https://www.komoot.com/smarttour/5503287,Restaurant Meinrad – St. Meinrad loop from Egg,Intermediate,5.92,144.78,144.78,103,3.54,2023-05-07_1109943680_GPX Download_ Restaurant Meinrad – St. Meinrad Runde von Egg.gpx,3.22
https://www.komoot.com/smarttour/8048594,Hundsquelle – Blick zum Zindelspitz loop from Innerthal,Expert,12.79,883.92,883.92,333,2.25,2023-05-07_1110460038_GPX Download_ Hundsquelle – Blick zum Zindelspitz Runde von Innerthal.gpx,12.61
https://www.komoot.com/smarttour/566648,Wald – Aussichtspunkt loop from Bisisthal,Expert,9.91,373.38,373.38,231,2.57,2023-05-07_1110460078_GPX Download_ Wald – Aussichtspunkt Runde von Bisisthal.gpx,9.89
https://www.komoot.com/smarttour/1809163,Karst – Wald loop from Stalden,Expert,10.22,350.52,350.52,227,2.74,2023-05-07_1110460122_GPX Download_ Karst – Wald Runde von Stalden.gpx,10.2
https://www.komoot.com/smarttour/1812156,Info zur Pragelstrasse – Plattenweg loop from Stalden,Expert,15.85,853.44,853.44,332,2.9,2023-05-07_1110460212_GPX Download_ Info zur Pragelstrasse – Plattenweg Runde von Stalden.gpx,15.73
https://www.komoot.com/smarttour/1809197,Aussichtspunkt – Die grösste Steigung geschafft loop from Stalden,Intermediate,10.12,320.04,320.04,216,2.74,2023-05-07_1110460244_GPX Download_ Aussichtspunkt – Die grösste Steigung geschafft Runde von Stalden.gpx,10.1
https://www.komoot.com/smarttour/1809247,Wald – Karst loop from Bisisthal,Expert,3.33,137.16,137.16,87,2.25,2023-05-07_1110460276_GPX Download_ Wald – Karst Runde von Bisisthal.gpx,3.32
https://www.komoot.com/smarttour/1809210,Pragelpasshöhe – Wald loop from Stalden,Expert,10.3,502.92,502.92,225,2.74,2023-05-07_1110460320_GPX Download_ Pragelpasshöhe – Wald Runde von Stalden.gpx,10.25
https://www.komoot.com/smarttour/8062123,Aussichtspunkt – Wald loop from Stalden,Expert,14.18,457.2,457.2,293,2.9,2023-05-07_1110460363_GPX Download_ Aussichtspunkt – Wald Runde von Stalden.gpx,14.16
https://www.komoot.com/smarttour/12262531,Wald – Urwald-Eindrücke loop from Bisisthal,Expert,8.13,289.56,289.56,187,2.57,2023-05-07_1110460408_GPX Download_ Wald – Urwald-Eindrücke Runde von Bisisthal.gpx,8.1
https://www.komoot.com/smarttour/12261242,Wacklige Brücke – Alpwirtschaft Pragelpasshöhe loop from Stalden,Intermediate,7.79,320.04,312.42,148,3.22,2023-05-07_1110475499_GPX Download_ Ruine Scherenberg – Sandsteinfels Runde von Walterswil-Striegel.gpx,6.98
https://www.komoot.com/smarttour/8047768,Klostersteg – Muotathal loop from Stalden,Easy,5.17,53.34,53.34,82,3.7,2023-05-07_1110461276_GPX Download_ Klostersteg – Muotathal Runde von Stalden.gpx,5.17
https://www.komoot.com/smarttour/5505187,Oberroggenloch Tolle Alp – Wald loop from Bisisthal,Expert,7.13,297.18,297.18,161,2.57,2023-05-07_1110461452_GPX Download_ Oberroggenloch Tolle Alp – Wald Runde von Bisisthal.gpx,7.1
https://www.komoot.com/smarttour/1809231,Info zur Pragelstrasse – Urwald-Eindrücke loop from Stalden,Expert,8.4,350.52,365.76,186,2.74,2023-05-07_1110461653_GPX Download_ Info zur Pragelstrasse – Urwald-Eindrücke Runde von Stalden.gpx,8.36
https://www.komoot.com/smarttour/1809186,Info zur Pragelstrasse loop from Stalden,Intermediate,3.78,91.44,91.44,74,3.06,2023-05-07_1110461810_GPX Download_ Info zur Pragelstrasse Runde von Stalden.gpx,3.78
https://www.komoot.com/smarttour/12262526,Pragelpasshöhe – Alpwirtschaft Pragelpasshöhe loop from Stalden,Expert,11.15,419.1,419.1,213,3.22,2023-05-07_1110461992_GPX Download_ Pragelpasshöhe – Alpwirtschaft Pragelpasshöhe Runde von Stalden.gpx,11.13
https://www.komoot.com/smarttour/12263238,Aussichtspunkt – Pragelpasshöhe loop from Stalden,Expert,15.9,624.84,632.46,321,2.9,2023-05-07_1110462033_GPX Download_ Aussichtspunkt – Pragelpasshöhe Runde von Stalden.gpx,15.84
https://www.komoot.com/smarttour/628219,Wissbachschluchtweg – Wissbachbrücke loop from Degersheim,Intermediate,3.6,68.58,68.58,61,3.54,2023-05-07_1110462081_GPX Download_ Wissbachschluchtweg – Wissbachbrücke Runde von Degersheim.gpx,3.61
https://www.komoot.com/smarttour/733703,Huserfelsen – Alte Thurbrücke Bischofszell loop from Niederbüren,Intermediate,11.86,129.54,129.54,189,3.7,2023-05-07_1110462124_GPX Download_ Huserfelsen – Alte Thurbrücke Bischofszell Runde von Niederbüren.gpx,11.86
https://www.komoot.com/smarttour/12254988,Aussicht – Giessenfall loop from Wil,Intermediate,17.7,312.42,312.42,293,3.54,2023-05-07_1110462158_GPX Download_ Aussicht – Giessenfall Runde von Wil.gpx,17.64
https://www.komoot.com/smarttour/857981,Um den Bettenauer Weier – Bettenauer-Weiher (ab PP) loop from Uzwil,Easy,6.13,83.82,83.82,100,3.7,2023-05-07_1110463192_GPX Download_ Um den Bettenauer Weier – Bettenauer-Weiher (ab PP) Runde von Uzwil.gpx,6.14
https://www.komoot.com/smarttour/4181027,Wiler Turm – Wilerweiher loop from Wil,Easy,6.05,152.4,152.4,104,3.54,2023-05-07_1110463259_GPX Download_ Wiler Turm – Wilerweiher Runde von Wil.gpx,6.04
https://www.komoot.com/smarttour/8059864,Wissbachschluchtweg – Wissbachbrücke loop from Flawil,Intermediate,12.92,236.22,236.22,216,3.54,2023-05-07_1110463310_GPX Download_ Wissbachschluchtweg – Wissbachbrücke Runde von Flawil.gpx,12.92
https://www.komoot.com/smarttour/12273161,Wissbachschluchtweg – Brücke Lochweg loop from Degersheim,Intermediate,3.89,114.3,114.3,69,3.38,2023-05-07_1110463349_GPX Download_ Wissbachschluchtweg – Brücke Lochweg Runde von Degersheim.gpx,3.9
https://www.komoot.com/smarttour/1798343,Gihrenmoos loop from Flawil,Easy,4.88,83.82,83.82,81,3.54,2023-05-07_1110463486_GPX Download_ Gihrenmoos Runde von Flawil.gpx,4.87
https://www.komoot.com/smarttour/8056847,St.Galler Thurweg – Kobesenmühle loop from Niederbüren,Easy,7.27,68.58,68.58,115,3.86,2023-05-07_1110463734_GPX Download_ St.Galler Thurweg – Kobesenmühle Runde von Niederbüren.gpx,7.28
https://www.komoot.com/smarttour/5504797,Trail an der Thur – Alte Mühle Felsegg loop from Oberbüren,Easy,7.55,22.86,22.86,115,3.86,2023-05-07_1110463885_GPX Download_ Trail an der Thur – Alte Mühle Felsegg Runde von Oberbüren.gpx,7.55
https://www.komoot.com/smarttour/1798200,Restaurant Fuchsacker loop from Degersheim,Easy,6.13,205.74,205.74,112,3.22,2023-05-07_1110463927_GPX Download_ Restaurant Fuchsacker Runde von Degersheim.gpx,6.11
https://www.komoot.com/smarttour/1798941,St.Galler Thurweg – Kobesenmühle loop from Oberbüren,Easy,6.87,68.58,68.58,109,3.7,2023-05-07_1110463962_GPX Download_ St.Galler Thurweg – Kobesenmühle Runde von Oberbüren.gpx,6.88
https://www.komoot.com/smarttour/1810675,Waldhäuschen – Thur loop from Schwarzenbach,Easy,3.93,38.1,38.1,62,3.86,2023-05-07_1110463998_GPX Download_ Waldhäuschen – Thur Runde von Schwarzenbach.gpx,3.93
https://www.komoot.com/smarttour/1819155,Schwarzenbacher Brücke loop from Wil,Intermediate,10.61,91.44,91.44,167,3.86,2023-05-07_1110464867_GPX Download_ Schwarzenbacher Brücke Runde von Wil.gpx,10.61
https://www.komoot.com/smarttour/1819182,Schwarzenbacher Brücke loop from Henau,Intermediate,13.07,99.06,99.06,205,3.86,2023-05-07_1110464897_GPX Download_ Schwarzenbacher Brücke Runde von Henau.gpx,13.08
https://www.komoot.com/smarttour/8051466,Um den Bettenauer Weier – Bettenauer-Weiher (ab PP) loop from Algetshausen,Easy,2.17,7.62,7.62,34,3.86,2023-05-07_1110464932_GPX Download_ Um den Bettenauer Weier – Bettenauer-Weiher (ab PP) Runde von Algetshausen.gpx,2.18
https://www.komoot.com/smarttour/1817836,Bänkli mit schöner Aussicht – Fraueschüeli Dottenwil loop from Riggenschwil,Easy,7.03,137.16,137.16,118,3.54,2023-05-07_1110464972_GPX Download_ Bänkli mit schöner Aussicht – Fraueschüeli Dottenwil Runde von Riggenschwil.gpx,7.03
https://www.komoot.com/smarttour/1816132,Wimpfel - Bänkli für Verliebte – Restaurant Fuchsacker loop from Degersheim,Expert,19.31,838.2,838.2,377,3.06,2023-05-08_1111542155_GPX Download_ Rathaus Basel – Mittlere Brücke (Basel) Runde von Basel Badischer Bahnhof.gpx,8.7
https://www.komoot.com/smarttour/12257279,Trail an der Thur – Alte Mühle Felsegg loop from Uzwil,Easy,7.29,38.1,38.1,113,3.86,2023-05-07_1110465058_GPX Download_ Trail an der Thur – Alte Mühle Felsegg Runde von Uzwil.gpx,7.3
https://www.komoot.com/smarttour/12267844,Alte Mühle Felsegg – Tobel Hohlen Stein loop from Oberbüren,Intermediate,11.97,114.3,114.3,191,3.7,2023-05-07_1110465091_GPX Download_ Alte Mühle Felsegg – Tobel Hohlen Stein Runde von Oberbüren.gpx,11.98
https://www.komoot.com/smarttour/39995,Schwimmbrücke über Töss – Zeller Giessen loop from Rämismühle-Zell,Intermediate,8.48,259.08,259.08,153,3.38,2023-05-07_1110465128_GPX Download_ Schwimmbrücke über Töss – Zeller Giessen Runde von Rämismühle-Zell.gpx,8.46
https://www.komoot.com/smarttour/857950,Schauenberg – Idyllischer Wurzelweg loop from Hutzikon,Easy,4.73,137.16,137.16,83,3.38,2023-05-08_1111483086_GPX Download_ Morgartendenkmal – Ägerisee Runde von Rothenthurm.gpx,14.48
https://www.komoot.com/smarttour/12252485,Wasserfall Giessen Bäntal – Schauenberg loop from Kollbrunn,Expert,22.05,632.46,632.46,388,3.38,2023-05-07_1110465213_GPX Download_ Wasserfall Giessen Bäntal – Schauenberg Runde von Kollbrunn.gpx,22.01
https://www.komoot.com/smarttour/5505503,Schöner Weitblick – Schauenberg loop from Kollbrunn,Expert,21.89,502.92,502.92,375,3.54,2023-05-07_1110465963_GPX Download_ Schöner Weitblick – Schauenberg Runde von Kollbrunn.gpx,21.84
https://www.komoot.com/smarttour/1806621,Schwemmsteg – Tüfels Chilen loop from Kollbrunn,Intermediate,9.0,160.02,160.02,150,3.54,2023-05-07_1110466078_GPX Download_ Schwemmsteg – Tüfels Chilen  Runde von Kollbrunn.gpx,8.98
https://www.komoot.com/smarttour/12252990,Zeller Giessen – Feuerstelle & Aussicht loop from Rämismühle-Zell,Intermediate,15.16,388.62,388.62,266,3.38,2023-05-07_1110466114_GPX Download_ Zeller Giessen – Feuerstelle & Aussicht Runde von Rämismühle-Zell.gpx,15.15
https://www.komoot.com/smarttour/857945,Tüfels Chilen – Schwemmsteg loop from Kollbrunn,Intermediate,9.01,160.02,160.02,150,3.54,2023-05-07_1110466150_GPX Download_ Tüfels Chilen  – Schwemmsteg Runde von Kollbrunn.gpx,9.01
https://www.komoot.com/smarttour/8053661,Tüfels Chilen – Wasserfall Giessen Bäntal loop from Rikon,Intermediate,9.51,266.7,274.32,170,3.38,2023-05-07_1110466188_GPX Download_ Tüfels Chilen  – Wasserfall Giessen Bäntal Runde von Rikon.gpx,9.5
https://www.komoot.com/smarttour/1824522,Zeller Giessen – Wasserfall Giessen Bäntal loop from Rämismühle-Zell,Intermediate,12.71,396.24,396.24,228,3.38,2023-05-07_1110466215_GPX Download_ Zeller Giessen – Wasserfall Giessen Bäntal Runde von Rämismühle-Zell.gpx,12.68
https://www.komoot.com/smarttour/8051348,Tüfels Chilen – Schöntalbrücke loop from Rikon,Intermediate,8.71,144.78,144.78,144,3.7,2023-05-07_1110466257_GPX Download_ Tüfels Chilen  – Schöntalbrücke Runde von Rikon.gpx,8.7
https://www.komoot.com/smarttour/1806668,Wasserfall Giessen Bäntal – Tüfels Chilen loop from Kollbrunn,Intermediate,6.95,160.02,160.02,119,3.54,2023-05-07_1110466282_GPX Download_ Wasserfall Giessen Bäntal – Tüfels Chilen  Runde von Kollbrunn.gpx,6.96
https://www.komoot.com/smarttour/8053401,Tüfels Chilen – Wasserfall Giessen Bäntal loop from Zell,Intermediate,13.02,419.1,419.1,235,3.38,2023-05-07_1110466324_GPX Download_ Tüfels Chilen  – Wasserfall Giessen Bäntal Runde von Zell.gpx,12.99
https://www.komoot.com/smarttour/1821125,Fettblatt – Wildbergblick loop from Rikon,Intermediate,11.64,243.84,243.84,197,3.54,2023-05-07_1110466383_GPX Download_ Fettblatt – Wildbergblick Runde von Rikon.gpx,11.63
https://www.komoot.com/smarttour/4181654,Zeller Giessen – Kirche in Zell loop from Rämismühle-Zell,Intermediate,7.44,220.98,220.98,134,3.38,2023-05-07_1110467232_GPX Download_ Zeller Giessen – Kirche in Zell Runde von Rämismühle-Zell.gpx,7.41
https://www.komoot.com/smarttour/12258699,Wasserfall Giessen Bäntal – Tolle Aussicht loop from Kollbrunn,Intermediate,12.91,320.04,320.04,224,3.38,2023-05-07_1110467264_GPX Download_ Wasserfall Giessen Bäntal – Tolle Aussicht Runde von Kollbrunn.gpx,12.9
https://www.komoot.com/smarttour/5499938,Schöner Weitblick – Schauenberg loop from Rämismühle-Zell,Intermediate,12.92,441.96,441.96,236,3.22,2023-05-07_1110467307_GPX Download_ Schöner Weitblick – Schauenberg Runde von Rämismühle-Zell.gpx,12.89
https://www.komoot.com/smarttour/5504931,Grillstelle an der Töss – Schwimmbrücke über Töss loop from Kollbrunn,Intermediate,17.22,220.98,228.6,279,3.7,2023-05-07_1110467344_GPX Download_ Grillstelle an der Töss – Schwimmbrücke über Töss Runde von Kollbrunn.gpx,17.25
